Sampling_Rate,Duration,Score,Recording_Length,Error,Participant,Database,Method
250,0.036638,0.03893170887623685,2.0,None,GUDB_14,GUDB_walking,elgendi2010
250,0.039965,0.11878209141967308,2.0,None,GUDB_14,GUDB_hand_bike,elgendi2010
250,0.036771,0.02473471144916478,2.0,None,GUDB_15,GUDB_sitting,elgendi2010
250,0.044222,0.005798533838316799,2.0,None,GUDB_15,GUDB_maths,elgendi2010
250,0.038485,0.013273928919900098,2.0,None,GUDB_15,GUDB_walking,elgendi2010
250,0.038166,0.007862177933417555,2.0,None,GUDB_15,GUDB_hand_bike,elgendi2010
250,0.036844,0.40488881756421785,2.0,None,GUDB_15,GUDB_jogging,elgendi2010
250,0.037752,0.0018843147069717082,2.0,None,GUDB_16,GUDB_sitting,elgendi2010
250,0.037144,0.018182507690461095,2.0,None,GUDB_16,GUDB_maths,elgendi2010
250,0.040998,0.0033069502918259774,2.0,None,GUDB_16,GUDB_walking,elgendi2010
250,0.037113,0.05016880278412203,2.0,None,GUDB_16,GUDB_hand_bike,elgendi2010
250,0.037778,0.07222936246833978,2.0,None,GUDB_16,GUDB_jogging,elgendi2010
250,0.048821,0.023820511804021238,2.0,None,GUDB_17,GUDB_sitting,elgendi2010
250,0.038668,0.022708416524294315,2.0,None,GUDB_17,GUDB_maths,elgendi2010
250,0.038682,0.01486231044332277,2.0,None,GUDB_17,GUDB_walking,elgendi2010
250,0.036531,0.023078043440427208,2.0,None,GUDB_17,GUDB_hand_bike,elgendi2010
250,0.037066,0.06353725577948219,2.0,None,GUDB_17,GUDB_jogging,elgendi2010
250,0.044608,0.05502491662189142,2.0,None,GUDB_18,GUDB_sitting,elgendi2010
250,0.037618,0.007910414195096123,2.0,None,GUDB_18,GUDB_maths,elgendi2010
250,0.039129,0.049081001198623575,2.0,None,GUDB_18,GUDB_walking,elgendi2010
250,0.035674,0.07099051707312921,2.0,None,GUDB_18,GUDB_hand_bike,elgendi2010
250,0.036591,0.04889491220315986,2.0,None,GUDB_18,GUDB_jogging,elgendi2010
250,0.043831,0.0060166358312055196,2.0,None,GUDB_19,GUDB_sitting,elgendi2010
250,0.039711,0.03463976083692675,2.0,None,GUDB_19,GUDB_maths,elgendi2010
250,0.040131,0.10154523782942508,2.0,None,GUDB_19,GUDB_walking,elgendi2010
250,0.03661,0.13642621407127448,2.0,None,GUDB_19,GUDB_hand_bike,elgendi2010
250,0.03787,0.4687853602285126,2.0,None,GUDB_19,GUDB_jogging,elgendi2010
250,0.041557,0.052582780242921665,2.0,None,GUDB_20,GUDB_sitting,elgendi2010
250,0.03746,0.20428586023958528,2.0,None,GUDB_20,GUDB_maths,elgendi2010
250,0.039488,0.23193823414221132,2.0,None,GUDB_20,GUDB_walking,elgendi2010
250,0.038054,0.10755550633766357,2.0,None,GUDB_20,GUDB_hand_bike,elgendi2010
250,0.037064,0.5192044168492213,2.0,None,GUDB_20,GUDB_jogging,elgendi2010
250,0.03983,0.02333177861806903,2.0,None,GUDB_21,GUDB_sitting,elgendi2010
250,0.035312,0.011516014971304563,2.0,None,GUDB_21,GUDB_maths,elgendi2010
250,0.035524,0.022852178114273074,2.0,None,GUDB_21,GUDB_walking,elgendi2010
250,0.037025,0.016229913420055454,2.0,None,GUDB_21,GUDB_hand_bike,elgendi2010
250,0.039473,0.03614618203849402,2.0,None,GUDB_21,GUDB_jogging,elgendi2010
250,0.040227,0.04958994660610024,2.0,None,GUDB_22,GUDB_sitting,elgendi2010
250,0.046315,0.0012729224848087655,2.0,None,GUDB_22,GUDB_maths,elgendi2010
250,0.039333,0.0021216941195273853,2.0,None,GUDB_22,GUDB_walking,elgendi2010
250,0.047144,0.01700675830194216,2.0,None,GUDB_22,GUDB_hand_bike,elgendi2010
250,0.037443,0.8567731845844477,2.0,None,GUDB_22,GUDB_jogging,elgendi2010
250,0.037947,3.783561033190989e-05,2.0,None,GUDB_23,GUDB_sitting,elgendi2010
250,0.038007,0.04287772474557321,2.0,None,GUDB_23,GUDB_maths,elgendi2010
250,0.040211,0.07390087435210432,2.0,None,GUDB_23,GUDB_walking,elgendi2010
250,0.038163,0.043356556859692794,2.0,None,GUDB_23,GUDB_hand_bike,elgendi2010
250,0.038773,0.4423650856715688,2.0,None,GUDB_23,GUDB_jogging,elgendi2010
250,0.036328,0.0915188964652743,2.0,None,GUDB_24,GUDB_sitting,elgendi2010
250,0.03735,0.2596976638345797,2.0,None,GUDB_24,GUDB_maths,elgendi2010
250,0.039514,0.33934780895072664,2.0,None,GUDB_24,GUDB_walking,elgendi2010
250,0.036744,0.12195417698662432,2.0,None,GUDB_24,GUDB_hand_bike,elgendi2010
250,0.039401,0.33724941854360346,2.0,None,GUDB_24,GUDB_jogging,elgendi2010
500,0.345515,0.08835351777634916,8.093833333333333,None,USYD_00,USYD_run,elgendi2010
500,0.304009,0.029515770020619933,8.094766666666667,None,USYD_01,USYD_sit,elgendi2010
500,0.306706,0.03756791120625628,8.0953,None,USYD_02,USYD_walk,elgendi2010
500,0.316134,0.011299988598809709,8.2297,None,USYD_03,USYD_run,elgendi2010
500,0.295857,0.006881555272120372,8.119566666666666,None,USYD_04,USYD_sit,elgendi2010
500,0.331583,0.009239275699380664,8.108866666666666,None,USYD_05,USYD_walk,elgendi2010
500,0.290694,0.2836233323574873,8.077866666666667,None,USYD_06,USYD_run,elgendi2010
500,0.296375,0.0009603080535624525,8.098666666666666,None,USYD_07,USYD_sit,elgendi2010
500,0.308543,0.16637954698114082,8.096266666666667,None,USYD_08,USYD_walk,elgendi2010
500,0.305311,0.10301648975387542,8.103833333333334,None,USYD_09,USYD_run,elgendi2010
500,0.294916,0.13278995557450857,8.1182,None,USYD_10,USYD_sit,elgendi2010
500,0.298846,0.2602790520189278,8.114633333333334,None,USYD_11,USYD_walk,elgendi2010
500,0.328005,0.30184968091297026,8.127033333333333,None,USYD_12,USYD_run,elgendi2010
500,0.332899,0.5420337394105296,8.2691,None,USYD_13,USYD_sit,elgendi2010
500,0.335128,0.410159585106725,8.128033333333333,None,USYD_14,USYD_walk,elgendi2010
500,0.305696,0.06594821090214459,8.2499,None,USYD_15,USYD_run,elgendi2010
500,0.314862,0.012987603440196078,8.072933333333333,None,USYD_16,USYD_sit,elgendi2010
500,0.308189,0.06285053955104036,8.076133333333333,None,USYD_17,USYD_walk,elgendi2010
500,0.288575,0.123134768452084,8.2333,None,USYD_18,USYD_run,elgendi2010
500,0.296552,0.10615344135979546,8.1331,None,USYD_19,USYD_sit,elgendi2010
500,0.297908,0.09890647791414656,8.121166666666666,None,USYD_20,USYD_walk,elgendi2010
500,0.308905,0.07568793273514693,8.081966666666666,None,USYD_21,USYD_run,elgendi2010
500,0.296831,0.05798678405054535,8.097900000000001,None,USYD_22,USYD_sit,elgendi2010
500,0.309038,0.059920023770246106,8.0847,None,USYD_23,USYD_walk,elgendi2010
500,0.308335,0.16020185353306604,8.070866666666667,None,USYD_24,USYD_run,elgendi2010
500,0.307756,0.32960672792064827,8.075633333333334,None,USYD_25,USYD_sit,elgendi2010
500,0.308299,0.16575956732149996,8.087566666666667,None,USYD_26,USYD_walk,elgendi2010
500,0.327193,0.05341898941420912,8.0793,None,USYD_27,USYD_run,elgendi2010
500,0.324308,0.0015805623724855671,8.319799999999999,None,USYD_28,USYD_sit,elgendi2010
500,0.29761,0.0056035223848306115,8.208766666666667,None,USYD_29,USYD_walk,elgendi2010
500,0.277285,0.42376999592763714,8.1758,None,USYD_30,USYD_run,elgendi2010
500,0.31986,0.003038143128384487,8.467533333333334,None,USYD_31,USYD_sit,elgendi2010
500,0.309125,0.14425704823691257,8.196733333333333,None,USYD_32,USYD_walk,elgendi2010
500,0.307182,0.11985001259867764,8.289399999999999,None,USYD_33,USYD_run,elgendi2010
500,0.302932,0.00032463096410929225,8.257466666666666,None,USYD_34,USYD_sit,elgendi2010
500,0.306255,0.07809570114753478,8.075333333333333,None,USYD_35,USYD_walk,elgendi2010
500,0.328441,0.0681516134011985,8.0844,None,USYD_36,USYD_run,elgendi2010
500,0.330379,0.04035576790156217,8.1646,None,USYD_37,USYD_sit,elgendi2010
500,0.289891,0.06606267699479143,8.106433333333333,None,USYD_38,USYD_walk,elgendi2010
500,0.286064,0.2610662448570439,8.155866666666666,None,USYD_39,USYD_run,elgendi2010
500,0.310614,0.1084953661125855,8.0878,None,USYD_40,USYD_sit,elgendi2010
500,0.285528,0.1416818458690243,8.0886,None,USYD_41,USYD_walk,elgendi2010
500,0.298114,0.33531783955377487,8.219266666666666,None,USYD_42,USYD_run,elgendi2010
500,0.325165,0.020200173353311732,8.206866666666667,None,USYD_43,USYD_sit,elgendi2010
500,0.292085,0.3859857340470644,8.2288,None,USYD_44,USYD_walk,elgendi2010
500,0.290596,0.15170041761566985,8.124233333333333,None,USYD_45,USYD_run,elgendi2010
500,0.306589,0.025286488586742043,8.204966666666667,None,USYD_46,USYD_sit,elgendi2010
500,0.295592,0.21950808545787356,8.219566666666667,None,USYD_47,USYD_walk,elgendi2010
500,0.307471,0.10681140654012317,8.1916,None,USYD_48,USYD_run,elgendi2010
500,0.323454,0.006521361177686497,8.231866666666667,None,USYD_49,USYD_sit,elgendi2010
500,0.327023,0.01839700015470999,8.440033333333334,None,USYD_50,USYD_walk,elgendi2010
500,0.339341,0.18490393442981426,9.188533333333334,None,USYD_51,USYD_run,elgendi2010
500,0.322207,0.1398968230419476,8.239866666666666,None,USYD_52,USYD_sit,elgendi2010
500,0.289351,0.06665788648853581,8.194733333333334,None,USYD_53,USYD_walk,elgendi2010
500,0.320119,0.16246404468959733,8.2906,None,USYD_54,USYD_run,elgendi2010
500,0.327607,0.2146732387195855,8.316733333333334,None,USYD_55,USYD_sit,elgendi2010
500,0.347476,0.2608343835183777,8.589266666666667,None,USYD_56,USYD_walk,elgendi2010
500,0.31978,0.143110470559778,8.287533333333334,None,USYD_57,USYD_run,elgendi2010
500,0.314752,0.011286119223152993,8.433533333333333,None,USYD_58,USYD_sit,elgendi2010
500,0.291016,0.108420173826124,8.1992,None,USYD_59,USYD_walk,elgendi2010
500,0.328267,0.10388821826495391,8.084766666666667,None,USYD_60,USYD_run,elgendi2010
500,0.301003,0.025092713909202882,8.159,None,USYD_61,USYD_sit,elgendi2010
500,0.308752,0.06265356409243614,8.121566666666666,None,USYD_62,USYD_walk,elgendi2010
500,0.331709,0.06336675570516026,8.1415,None,USYD_63,USYD_run,elgendi2010
500,0.300679,0.009291848898665215,8.1139,None,USYD_64,USYD_sit,elgendi2010
500,0.294937,0.09056001377272048,8.124466666666667,None,USYD_65,USYD_walk,elgendi2010
256,0.856617,0.20672350344206825,37.44166666666667,None,IFADO_00,IFADO_SOT,elgendi2010
256,0.645451,0.22255937018937164,30.975,None,IFADO_01,IFADO_SOT,elgendi2010
256,0.891757,0.056695835809475376,39.61666666666667,None,IFADO_02,IFADO_SOT,elgendi2010
256,0.744487,0.0566417328975249,30.529166666666665,None,IFADO_03,IFADO_SOT,elgendi2010
256,0.811246,0.10050766208848791,33.3625,None,IFADO_04,IFADO_SOT,elgendi2010
256,0.63701,0.20117646887107424,29.616666666666667,None,IFADO_05,IFADO_SOT,elgendi2010
256,0.60053,0.057265893379505814,30.6625,None,IFADO_06,IFADO_SOT,elgendi2010
256,0.820906,0.0640210717774367,35.204166666666666,None,IFADO_07,IFADO_SOT,elgendi2010
256,0.740091,0.09614839115849094,31.916666666666668,None,IFADO_08,IFADO_SOT,elgendi2010
256,0.71253,0.16746442992729407,32.454166666666666,None,IFADO_09,IFADO_SOT,elgendi2010
256,0.662279,0.14001229519012978,31.104166666666668,None,IFADO_10,IFADO_SOT,elgendi2010
256,0.832168,0.03386037750392357,29.179166666666667,None,IFADO_11,IFADO_SOT,elgendi2010
256,0.931407,0.025479886450455725,35.733333333333334,None,IFADO_12,IFADO_SOT,elgendi2010
360,0.80194,0.003936676762547558,30.092592592592595,None,MIT-Arrhythmia_00,MIT-Arrhythmia,elgendi2010
360,0.927702,0.2394076687690397,30.092592592592595,None,MIT-Arrhythmia_01,MIT-Arrhythmia,elgendi2010
360,0.893721,0.23221052978606266,30.092592592592595,None,MIT-Arrhythmia_02,MIT-Arrhythmia,elgendi2010
360,0.796151,0.014240879476179864,30.092592592592595,None,MIT-Arrhythmia_03,MIT-Arrhythmia,elgendi2010
360,0.807487,0.07579754563059898,30.092592592592595,None,MIT-Arrhythmia_04,MIT-Arrhythmia,elgendi2010
360,0.827878,0.040421269647633956,30.092592592592595,None,MIT-Arrhythmia_05,MIT-Arrhythmia,elgendi2010
360,0.774343,0.13346358518683465,30.092592592592595,None,MIT-Arrhythmia_06,MIT-Arrhythmia,elgendi2010
360,0.880084,0.14131953545907822,30.092592592592595,None,MIT-Arrhythmia_07,MIT-Arrhythmia,elgendi2010
360,0.810812,0.2498541859223099,30.092592592592595,None,MIT-Arrhythmia_08,MIT-Arrhythmia,elgendi2010
360,0.275025,0.3680833696422307,10.0,None,MIT-Arrhythmia_08,MIT-Arrhythmia-x,elgendi2010
360,0.81539,0.00784186530199625,30.092592592592595,None,MIT-Arrhythmia_09,MIT-Arrhythmia,elgendi2010
360,0.304164,0.13947596082120423,10.0,None,MIT-Arrhythmia_09,MIT-Arrhythmia-x,elgendi2010
360,0.837128,0.07762160594668459,30.092592592592595,None,MIT-Arrhythmia_10,MIT-Arrhythmia,elgendi2010
360,0.291549,0.0901841859400169,10.0,None,MIT-Arrhythmia_10,MIT-Arrhythmia-x,elgendi2010
360,0.796307,0.015504164818330085,30.092592592592595,None,MIT-Arrhythmia_11,MIT-Arrhythmia,elgendi2010
360,0.254276,0.01899559258880487,10.0,None,MIT-Arrhythmia_11,MIT-Arrhythmia-x,elgendi2010
360,0.78494,0.4187387709997147,30.092592592592595,None,MIT-Arrhythmia_12,MIT-Arrhythmia,elgendi2010
360,0.2685,0.37703993530996044,10.0,None,MIT-Arrhythmia_12,MIT-Arrhythmia-x,elgendi2010
360,0.831445,0.1444843797327759,30.092592592592595,None,MIT-Arrhythmia_13,MIT-Arrhythmia,elgendi2010
360,0.255731,0.14037984758325342,10.0,None,MIT-Arrhythmia_13,MIT-Arrhythmia-x,elgendi2010
360,0.796682,0.06881485690034117,30.092592592592595,None,MIT-Arrhythmia_14,MIT-Arrhythmia,elgendi2010
360,0.29336,0.4015216517048158,10.0,None,MIT-Arrhythmia_14,MIT-Arrhythmia-x,elgendi2010
360,0.813864,0.12227387135128188,30.092592592592595,None,MIT-Arrhythmia_15,MIT-Arrhythmia,elgendi2010
360,0.257193,0.009566444140651767,10.0,None,MIT-Arrhythmia_15,MIT-Arrhythmia-x,elgendi2010
360,0.776925,0.2649730995158004,30.092592592592595,None,MIT-Arrhythmia_16,MIT-Arrhythmia,elgendi2010
360,0.289979,0.5236339788820764,10.0,None,MIT-Arrhythmia_16,MIT-Arrhythmia-x,elgendi2010
360,0.809465,0.046908466672163716,30.092592592592595,None,MIT-Arrhythmia_17,MIT-Arrhythmia,elgendi2010
360,0.819102,0.328295739559173,30.092592592592595,None,MIT-Arrhythmia_18,MIT-Arrhythmia,elgendi2010
360,0.803716,0.22924236575837695,30.092592592592595,None,MIT-Arrhythmia_19,MIT-Arrhythmia,elgendi2010
360,0.291171,0.007670278584752159,10.0,None,MIT-Arrhythmia_19,MIT-Arrhythmia-x,elgendi2010
360,0.877217,0.08622490338876032,30.092592592592595,None,MIT-Arrhythmia_20,MIT-Arrhythmia,elgendi2010
360,0.254398,0.03689342877154393,10.0,None,MIT-Arrhythmia_20,MIT-Arrhythmia-x,elgendi2010
360,0.864479,0.5217813457027839,30.092592592592595,None,MIT-Arrhythmia_21,MIT-Arrhythmia,elgendi2010
360,0.580756,0.5893387111286191,10.0,None,MIT-Arrhythmia_21,MIT-Arrhythmia-x,elgendi2010
360,0.787682,0.11324487127549814,30.092592592592595,None,MIT-Arrhythmia_22,MIT-Arrhythmia,elgendi2010
360,0.262406,0.10763855207269458,10.0,None,MIT-Arrhythmia_22,MIT-Arrhythmia-x,elgendi2010
360,0.832953,0.07650628637186924,30.092592592592595,None,MIT-Arrhythmia_23,MIT-Arrhythmia,elgendi2010
360,0.824832,0.29596019522861367,30.092592592592595,None,MIT-Arrhythmia_24,MIT-Arrhythmia,elgendi2010
360,0.854152,0.19409869971713894,30.092592592592595,None,MIT-Arrhythmia_25,MIT-Arrhythmia,elgendi2010
360,0.812929,0.12509839661463062,30.092592592592595,None,MIT-Arrhythmia_26,MIT-Arrhythmia,elgendi2010
360,0.868535,0.05238854508289408,30.092592592592595,None,MIT-Arrhythmia_27,MIT-Arrhythmia,elgendi2010
360,0.855074,3.101035689000797,30.092592592592595,None,MIT-Arrhythmia_28,MIT-Arrhythmia,elgendi2010
360,0.871751,0.11808874863411536,30.092592592592595,None,MIT-Arrhythmia_29,MIT-Arrhythmia,elgendi2010
360,0.881216,0.031490330723461336,30.092592592592595,None,MIT-Arrhythmia_30,MIT-Arrhythmia,elgendi2010
360,0.829609,0.041318577671034376,30.092592592592595,None,MIT-Arrhythmia_31,MIT-Arrhythmia,elgendi2010
360,0.8805,0.054484751986772745,30.092592592592595,None,MIT-Arrhythmia_32,MIT-Arrhythmia,elgendi2010
360,0.895014,0.04234318996119202,30.092592592592595,None,MIT-Arrhythmia_33,MIT-Arrhythmia,elgendi2010
360,0.804181,0.30969542992449206,30.092592592592595,None,MIT-Arrhythmia_34,MIT-Arrhythmia,elgendi2010
360,0.836401,0.012793690649947728,30.092592592592595,None,MIT-Arrhythmia_35,MIT-Arrhythmia,elgendi2010
360,0.860585,0.2159359518552361,30.092592592592595,None,MIT-Arrhythmia_36,MIT-Arrhythmia,elgendi2010
360,0.811865,0.18697706939960948,30.092592592592595,None,MIT-Arrhythmia_37,MIT-Arrhythmia,elgendi2010
360,0.829882,0.06725591398891258,30.092592592592595,None,MIT-Arrhythmia_38,MIT-Arrhythmia,elgendi2010
360,0.298504,0.16494330723057524,10.0,None,MIT-Arrhythmia_38,MIT-Arrhythmia-x,elgendi2010
360,0.842736,0.05359381604918918,30.092592592592595,None,MIT-Arrhythmia_39,MIT-Arrhythmia,elgendi2010
360,0.306744,0.058843856418873935,10.0,None,MIT-Arrhythmia_39,MIT-Arrhythmia-x,elgendi2010
360,0.82951,0.3103480031861619,30.092592592592595,None,MIT-Arrhythmia_40,MIT-Arrhythmia,elgendi2010
360,0.261483,0.13099967494014803,10.0,None,MIT-Arrhythmia_40,MIT-Arrhythmia-x,elgendi2010
360,0.814751,0.11306881735732571,30.092592592592595,None,MIT-Arrhythmia_41,MIT-Arrhythmia,elgendi2010
360,0.268545,0.023223791246859655,10.0,None,MIT-Arrhythmia_41,MIT-Arrhythmia-x,elgendi2010
360,0.803323,0.12537961149143825,30.092592592592595,None,MIT-Arrhythmia_42,MIT-Arrhythmia,elgendi2010
360,0.266268,0.14437687196792434,10.0,None,MIT-Arrhythmia_42,MIT-Arrhythmia-x,elgendi2010
360,0.844887,0.03020154532510882,30.092592592592595,None,MIT-Arrhythmia_43,MIT-Arrhythmia,elgendi2010
360,0.27398,0.05475188784945075,10.0,None,MIT-Arrhythmia_43,MIT-Arrhythmia-x,elgendi2010
360,0.801132,0.39303704323963357,30.092592592592595,None,MIT-Arrhythmia_44,MIT-Arrhythmia,elgendi2010
360,0.24776,0.40014562559292205,10.0,None,MIT-Arrhythmia_44,MIT-Arrhythmia-x,elgendi2010
360,0.83052,0.42022692360409414,30.092592592592595,None,MIT-Arrhythmia_45,MIT-Arrhythmia,elgendi2010
360,0.262179,0.3300389731455346,10.0,None,MIT-Arrhythmia_45,MIT-Arrhythmia-x,elgendi2010
360,0.910303,0.08745614623969664,30.092592592592595,None,MIT-Arrhythmia_46,MIT-Arrhythmia,elgendi2010
360,0.253038,0.06042047993588321,10.0,None,MIT-Arrhythmia_46,MIT-Arrhythmia-x,elgendi2010
360,0.811696,0.013389457236391027,30.092592592592595,None,MIT-Arrhythmia_47,MIT-Arrhythmia,elgendi2010
360,0.258824,0.01462302258447632,10.0,None,MIT-Arrhythmia_47,MIT-Arrhythmia-x,elgendi2010
128,1.691179,0.1337745467716982,120.0,None,MIT-Normal_00,MIT-Normal,elgendi2010
128,1.546133,0.18908663579725077,120.0,None,MIT-Normal_01,MIT-Normal,elgendi2010
128,1.481295,0.06057640224160076,120.0,None,MIT-Normal_02,MIT-Normal,elgendi2010
128,1.550147,0.07720083079252896,120.0,None,MIT-Normal_03,MIT-Normal,elgendi2010
128,1.679162,0.03415557301934879,120.0,None,MIT-Normal_04,MIT-Normal,elgendi2010
128,1.489511,0.16200600342086408,120.0,None,MIT-Normal_05,MIT-Normal,elgendi2010
128,1.657996,0.11376776929631942,120.0,None,MIT-Normal_06,MIT-Normal,elgendi2010
128,1.592364,0.06964479131882328,120.0,None,MIT-Normal_07,MIT-Normal,elgendi2010
128,1.553888,0.11894686197768731,120.0,None,MIT-Normal_08,MIT-Normal,elgendi2010
128,1.695353,0.2641352761500194,120.0,None,MIT-Normal_09,MIT-Normal,elgendi2010
128,1.619381,0.041526882760554364,120.0,None,MIT-Normal_10,MIT-Normal,elgendi2010
128,1.643632,0.062244730954445,120.0,None,MIT-Normal_11,MIT-Normal,elgendi2010
128,1.660801,0.13356567715877468,120.0,None,MIT-Normal_12,MIT-Normal,elgendi2010
128,1.471792,0.0808364455200063,120.0,None,MIT-Normal_13,MIT-Normal,elgendi2010
128,1.721748,0.06233862026976543,120.0,None,MIT-Normal_14,MIT-Normal,elgendi2010
128,1.505716,0.09941820643948143,120.0,None,MIT-Normal_15,MIT-Normal,elgendi2010
128,1.681823,0.057513193405582384,120.0,None,MIT-Normal_16,MIT-Normal,elgendi2010
128,1.732053,0.0567613569816216,120.0,None,MIT-Normal_17,MIT-Normal,elgendi2010
500,0.00984,0.32007927997335156,0.16666666666666666,None,LUDB_01,LUDB,elgendi2010
500,0.007315,0.10135252706967604,0.16666666666666666,None,LUDB_02,LUDB,elgendi2010
500,0.007357,0.0030005593568010313,0.16666666666666666,None,LUDB_03,LUDB,elgendi2010
500,0.008221,0.026354972903387265,0.16666666666666666,None,LUDB_04,LUDB,elgendi2010
500,0.007603,0.09956071046399632,0.16666666666666666,None,LUDB_05,LUDB,elgendi2010
500,0.010175,0.04986618626473656,0.16666666666666666,None,LUDB_06,LUDB,elgendi2010
500,0.007614,0.3888095957227703,0.16666666666666666,None,LUDB_07,LUDB,elgendi2010
500,0.007175,0.0020701167468881554,0.16666666666666666,None,LUDB_08,LUDB,elgendi2010
500,0.007729,0.003374648556360436,0.16666666666666666,None,LUDB_09,LUDB,elgendi2010
500,0.007406,0.13060623210219605,0.16666666666666666,None,LUDB_10,LUDB,elgendi2010
500,0.007746,0.09624155884329852,0.16666666666666666,None,LUDB_11,LUDB,elgendi2010
500,0.008214,0.4538755747961963,0.16666666666666666,None,LUDB_12,LUDB,elgendi2010
500,0.008707,0.003904279302456701,0.16666666666666666,None,LUDB_13,LUDB,elgendi2010
500,0.008936,0.002025457171476551,0.16666666666666666,None,LUDB_14,LUDB,elgendi2010
500,0.007625,0.04762353695466297,0.16666666666666666,None,LUDB_15,LUDB,elgendi2010
500,0.007668,0.01863481636304402,0.16666666666666666,None,LUDB_16,LUDB,elgendi2010
500,0.00757,0.07389131016412126,0.16666666666666666,None,LUDB_17,LUDB,elgendi2010
500,0.007495,0.0019582351252134204,0.16666666666666666,None,LUDB_18,LUDB,elgendi2010
500,0.007961,0.045347097448824536,0.16666666666666666,None,LUDB_19,LUDB,elgendi2010
500,0.007125,0.028142896961299062,0.16666666666666666,None,LUDB_20,LUDB,elgendi2010
500,0.007209,0.0010359057170155714,0.16666666666666666,None,LUDB_21,LUDB,elgendi2010
500,0.007771,0.006601537366740229,0.16666666666666666,None,LUDB_22,LUDB,elgendi2010
500,0.007758,0.02817287899779019,0.16666666666666666,None,LUDB_23,LUDB,elgendi2010
500,0.007511,0.5495429768950483,0.16666666666666666,None,LUDB_24,LUDB,elgendi2010
500,0.007633,0.09177235481202765,0.16666666666666666,None,LUDB_25,LUDB,elgendi2010
500,0.007315,0.07164538548499062,0.16666666666666666,None,LUDB_26,LUDB,elgendi2010
500,0.007531,0.14469504803097255,0.16666666666666666,None,LUDB_27,LUDB,elgendi2010
500,0.007373,0.07328662709642317,0.16666666666666666,None,LUDB_28,LUDB,elgendi2010
500,0.007299,0.07274337943983387,0.16666666666666666,None,LUDB_29,LUDB,elgendi2010
500,0.007414,0.4243581561880275,0.16666666666666666,None,LUDB_30,LUDB,elgendi2010
500,0.007374,0.05629726299999954,0.16666666666666666,None,LUDB_31,LUDB,elgendi2010
500,0.007521,0.12124641425564887,0.16666666666666666,None,LUDB_32,LUDB,elgendi2010
500,0.00775,0.45187033528890047,0.16666666666666666,None,LUDB_33,LUDB,elgendi2010
500,0.007793,0.21207661582695242,0.16666666666666666,None,LUDB_34,LUDB,elgendi2010
500,0.007499,0.04686672101411544,0.16666666666666666,None,LUDB_35,LUDB,elgendi2010
500,0.007863,0.02849859201338848,0.16666666666666666,None,LUDB_36,LUDB,elgendi2010
500,0.01015,0.0382893729375401,0.16666666666666666,None,LUDB_37,LUDB,elgendi2010
500,0.008581,0.0191372676897532,0.16666666666666666,None,LUDB_38,LUDB,elgendi2010
500,0.008362,0.5547686585499018,0.16666666666666666,None,LUDB_39,LUDB,elgendi2010
500,0.008372,0.08402047026077256,0.16666666666666666,None,LUDB_40,LUDB,elgendi2010
500,0.007404,0.5747703100617408,0.16666666666666666,None,LUDB_41,LUDB,elgendi2010
500,0.007493,0.2275324901495417,0.16666666666666666,None,LUDB_42,LUDB,elgendi2010
500,0.007513,0.10866473674711472,0.16666666666666666,None,LUDB_43,LUDB,elgendi2010
500,0.007795,0.1217250764303039,0.16666666666666666,None,LUDB_44,LUDB,elgendi2010
500,0.008338,0.12134109263740307,0.16666666666666666,None,LUDB_45,LUDB,elgendi2010
500,0.007316,0.3443621319578766,0.16666666666666666,None,LUDB_46,LUDB,elgendi2010
500,0.007465,0.6351018594476348,0.16666666666666666,None,LUDB_47,LUDB,elgendi2010
500,0.007385,0.3722182190870161,0.16666666666666666,None,LUDB_48,LUDB,elgendi2010
500,0.007379,0.09979058294834435,0.16666666666666666,None,LUDB_49,LUDB,elgendi2010
500,0.007721,0.05032657789724252,0.16666666666666666,None,LUDB_50,LUDB,elgendi2010
500,0.007539,0.3320772574389088,0.16666666666666666,None,LUDB_51,LUDB,elgendi2010
500,0.007553,0.42389204390961444,0.16666666666666666,None,LUDB_52,LUDB,elgendi2010
500,0.007067,0.001977060930744347,0.16666666666666666,None,LUDB_53,LUDB,elgendi2010
500,0.00786,0.5609154433269135,0.16666666666666666,None,LUDB_54,LUDB,elgendi2010
500,0.007524,0.004578780283666781,0.16666666666666666,None,LUDB_55,LUDB,elgendi2010
500,0.008101,0.01750381102436318,0.16666666666666666,None,LUDB_56,LUDB,elgendi2010
500,0.007371,0.0015433857585278928,0.16666666666666666,None,LUDB_57,LUDB,elgendi2010
500,0.007749,0.029635116173279852,0.16666666666666666,None,LUDB_58,LUDB,elgendi2010
500,0.008389,0.2673188269532125,0.16666666666666666,None,LUDB_59,LUDB,elgendi2010
500,0.007368,0.11979873711157939,0.16666666666666666,None,LUDB_60,LUDB,elgendi2010
500,0.007727,0.4738681628587736,0.16666666666666666,None,LUDB_61,LUDB,elgendi2010
500,0.007627,0.023269465935600604,0.16666666666666666,None,LUDB_62,LUDB,elgendi2010
500,0.009648,0.01165031625308363,0.16666666666666666,None,LUDB_63,LUDB,elgendi2010
500,0.007376,0.25862297017357944,0.16666666666666666,None,LUDB_64,LUDB,elgendi2010
500,0.007443,0.0012488726785675564,0.16666666666666666,None,LUDB_65,LUDB,elgendi2010
500,0.007457,0.510731158714703,0.16666666666666666,None,LUDB_66,LUDB,elgendi2010
